,marathi_text,label
11203,आम्हाला एकदा आणि सर्वांसाठी मूल होत आहे!,1
11204,"पहा, हे शोचे तेज आहे.",1
11205,तुम्हीच आहात.,1
11206,हाय आई!,1
11207,"तसे, आम्हाला पामेला आणि यास्मीन कर्ज दिल्याबद्दल धन्यवाद.",1
11208,स्वादिष्ट!,1
11209,ते खूप मस्त आहे.,1
11210,बरोबर चांगल्या गोष्टी आहेत.,1
11211,मला ते मनोरंजक वाटले.,1
11212,मी खरोखरच तुमची आणि माझ्या लैंगिक संभोगाची वाट पाहत आहे.,1
11213,तुम्‍हाला कबूल करावे लागेल की आमचे नाते आता एका नवीन पातळीवर पोहोचले आहे.,1
11214,होय साहेब.,1
11215,ही मोनिकाची मोठी रात्र आहे.,1
11216,कारण तू माझा चांगला मित्र आहेस.,1
11217,मला ते विसरायचे नाही.,1
11218,चाचण्या आपल्या सर्वांना अधिक चांगले शिकवतात!,1
11219,मी तुला गमावू इच्छित नाही.,1
11220,"- होय, तो आहे!",1
11221,"रॅच, धन्यवाद.",1
11222,मोनिका: सुप्रभात.,1
11223,"व्वा, त्या सँडविचला चांगला वास येतो.",1
11224,"अरे, चँडलर, ते खूप छान आहे.",1
11225,- खूप छान लग्न.,1
11226,ते खरोखर चांगले होते.,1
11227,"व्वा, तुम्ही जे केले ते छान आहे, यार!",1
11228,जर ते तसे करत असेल तर आपण माझा एक आश्चर्यकारक मित्र आहात.,1
11229,मी एक अद्भुत आई आहे.,1
11230,रॉजर तिला बाहेर काढण्यासाठी उत्सुक आहे.,1
11231,आपण राहिल्यास माझ्यासाठी हे बरेच काही आहे.,1
11232,खरंच ते चांगले आहे.,1
11233,"ती छान दिसतेय, पण ती इथे येत आहे... ...फक्त मी ठीक आहे की नाही हे पाहण्यासाठी?",1
11234,तो खरोखर मनोरंजक आहे आणि तो खरोखर गोड आहे.,1
11235,- मी गाडी चालवत होतो ... - छान आहे!,1
11236,मला ही आर्टिचोक गोष्ट आवडते.,1
11237,हसतात.,1
11238,मी आज सकाळी उठलो मी प्रेमात होतो.,1
11239,मला तुझा किती अभिमान आहे हे सांगू का?,1
11240,आपण फक्त त्याला सर्वत्र चुंबन घ्यायचे आहे.,1
11241,हा माझा वाढदिवस आहे ... ... आणि महत्वाची गोष्ट म्हणजे आम्ही सर्व एकत्र आहोत.,1
11242,मी स्वत: ला आनंदी करणार आहे.,1
11243,हे छान आहे.,1
11244,राइड-सोबत एक आहे मला आनंद आहे की आपण घरी आहात.,1
11245,एमिली... ...अविश्वसनीय आहे.,1
11246,"नक्कीच, मी ते करू शकतो.",1
11247,"होय, तो त्यांच्यावर प्रेम करतो.",1
11248,तुम्हाला माहित आहे की आमचा लाडका चॅम्पियन कोण आहे?,1
11249,मी फक्त खूप उत्साहित आहे.,1
11250,इमारतीत आपले स्वागत आहे.,1
11251,"कारण तुम्ही हुशार आहात, तुम्ही मजेदार आहात... रॉस हुशार आणि मजेदार आहे.",1
11252,आपण भाग्यवान कुत्रा!,1
11253,आश्चर्यकारक!,1
11254,तुला पाहून छान वाटले.,1
11255,- ते एक चांगले आहे.,1
11256,खूप आयुष्य आणि मजेदार.,1
11257,"ते खूपच ध्वनीरोधक दिसत आहेत, तुम्हाला वाटत नाही?",1
11258,अशा छान डिनरबद्दल धन्यवाद.,1
11259,"मी कुठेही जात नाही, प्रिये.",1
11260,मला बारा वाटतंय.,1
11261,त्याचे अद्भुत नाव बॉब.,1
11262,तुमचे सुंदर कुटुंब कसे चालले आहे?,1
11263,जर मी कॅरोलला आमच्यात सामील होण्याचे आमंत्रण दिले तर मला आनंद होईल,1
11264,"
मी तुमच्याबरोबर माझ्या भेटवस्तू सामायिक करण्याचा आग्रह धरतो, म्हणून कृपया मोकळ्या मनाने घ्या!",1
11265,"अरे, गोंडस, गोंडस.",1
11266,एकदा ते माझ्या अद्भुत पॅर-टे वर आले की ते मला आवडेल.,1
11267,मला छान आणि आत्मविश्वास वाटतो.,1
11268,आश्चर्यकारक बातमी! गाठ बांधली जात आहे!,1
11269,"चांगले, चांगले, चांगले.",1
11270,"आणि जर सर्व काही नियोजित प्रमाणे चालले तर, माझे नितंब स्मॅक-फ्री असेल.",1
11271,... मला तुला सर्वात चांगले आवडते.,1
11272,"त्यामुळे मी ठीक आहे, ठीक आहे असे वाटत असल्यास, तुम्ही त्यांना सांगू शकता की मी ठीक आहे.",1
11273,10व्या रस्त्यावर हे सुंदर छोटेसे ठिकाण आहे.,1
11274,हे तुमचे!,1
11275,मी तुझ्या आईवर प्रेम करतो.,1
11276,मला वाटते की तू गोंडस दिसत आहेस.,1
11277,मेरी ख्रिसमस.,1
11278,- मी तुला मिठीत घेईन.,1
11279,तुम्ही माझ्या टीममध्ये आहात हे चांगले आहे.,1
11280, माझे वडील हे प्रसिद्ध बर्मा ट्री-सर्जन माणूस होते.,1
11281,... मला फक्त या शनिवार व रविवार परिपूर्ण व्हावे अशी इच्छा आहे.,1
11282,काय मस्त काम आहे.,1
11283,माझ्या ग्रुपला सुट्टी कुटुंबासोबत घालवायची आहे.,1
11284,तुम्ही मोठे होत असताना हे ठिकाण तरुणांसाठी खरोखरच आकर्षक असले पाहिजे.,1
11285,प्रत्येकजण हसत राहतो.,1
11286,मला ते प्रिय वाटले.,1
11287,पण ते ठीक होईल.,1
11288,ही उत्तम कल्पना आहे.,1
11289,इतका गोंडस की मी माझ्या डोळ्यात हे पेन जाम करण्याचा विचार करत आहे.,1
11290,काळजी करू नका!,1
11291,नक्की! चांडलर आमचा शॉवर वापरत असताना जॉयने मला गोडपणे तुमचा शॉवर वापरण्याची ऑफर दिली.,1
11292,फक्त स्वत: ला आरामदायक करा.,1
11293,ते खरोखर छान होते.,1
11294,मला जॉयचा अभिमान आहे.,1
11295,"व्वा, ठीक आहे.",1
11296,आम्ही एकत्र छान होतो.,1
11297,साजरा करणे.,1
11298,"मोनिका, तुला माझा अभिमान वाटेल.",1
11299,बरं ते शक्य वाटतं.,1
11300,मी तुमच्यासाठी आनंदी आहे.,1
11301,मला आवडणारे सगळे एकाच खोलीत आहेत.,1
11302,तुम्ही त्यात चांगले आहात.,1
11303,माझा भाऊ नेहमीच मला साथ देतो.,1
11304,हे इतके वाईट नाही.,1
11305,मला मेल आवडते.,1
11306,मी पण ब्रिटीश आवृत्ती चांगली आहे!,1
11307,- ते अजूनही म्हणतात की आपण एक महान बॉस आहात.,1
11308,मी मावशी होणार आहे.,1
11309,- हो प्रिये!,1
11310,माझ्या बॉसने दिलेल्या समर्थनाची मी प्रशंसा करतो.,1
11311,- ते ठीक आहे.,1
11312,"अहो, माझ्या प्रिय मैत्रिणी!",1
11313,. . . . .मजेचा प्रकार.,1
11314,मी जॉयच्या मैत्रिणीच्या प्रेमात आहे.,1
11315,मजबूत होण्याचा हा एक योग्य मार्ग!,1
11316,आम्ही ठीक आहोत.,1
11317,मोनिका: धन्यवाद.,1
11318,"- धन्यवाद, माणूस.",1
11319,हा एक चांगला दिवस होता!,1
11320,"तुम्ही उत्तर अमेरिकेतील सर्वात काळजीवाहू, जबाबदार पुरुषांपैकी एक आहात.",1
11321,"धन्यवाद, रॉस.",1
11322,हे खूप छान होणार आहे.,1
11323,"मी आजूबाजूला फिरत आहे, स्वादिष्ट पदार्थ बनवत आहे.",1
11324,तुम्ही परत आलात तर मला खरोखरच आवडेल,1
11325,"बरं, तुझे दुसरे वडील आणि मी जात आहोत एक रोमँटिक संध्याकाळ.",1
11326,मला वाटते ... ते छान होईल.,1
11327,आम्ही एकमेकांना मदत करू शकतो.,1
11328,आणि माझ्या एजंटने मला कोहोस्ट म्हणून नोकरी मिळाली!,1
11329,"होय, म्हणजे, मी छान दिसत आहे.",1
11330,हे चांगले काम केले.,1
11331,हे खूप छान होईल!,1
11332,मी तुला जागा वाचवली!,1
11333,मी समर्थनाचे कौतुक करतो.,1
11334,"तळ ओळ आहे, धूम्रपान छान आहे, आणि तुम्हाला ते माहित आहे.",1
11335,"देव, तो चांगला टीव्ही आहे!",1
11336,काही समस्या नाही.,1
11337,ते दिसते तितके वाईट नाही.,1
11338,समारंभ!,1
11339,ठीक आहे तुला समजले.,1
11340,व्वा... काय साधन आहे.,1
11341,आमच्या त्या चार संस्मरणीय भेटी होत्या.,1
11342,ते सुंदर आहे!,1
11343,आपण अभिमान बाळगला पाहिजे.,1
11344,तुम्हाला ते सुंदर मिळेल.,1
11345,मला कॅथी आवडते.,1
11346,मी ते पूर्ण केले!,1
11347,"नाही, मी चांगला आहे.",1
11348,मी ठरवले आहे की माझा सर्वात चांगला माणूस माझा सर्वात चांगला मित्र गुंथर आहे.,1
11349,हाडे रोलिंगसाठी उच्च-पाच.,1
11350,तू अगदी बरोबर होतास.,1
11351,तो आतापर्यंतचा सर्वोत्तम अंत्यसंस्कार होता!,1
11352,"होय, धन्यवाद.",1
11353,मला ते खूप चांगले मिळत आहे.,1
11354,मी जॅकपॉट मारल्यासारखे वाटते!,1
11355,मला ज्याची मनापासून काळजी आहे अशा व्यक्तीबद्दल मला विशेष प्रेम आहे.,1
11356,ते वाईट असू शकत नाहीत.,1
11357,त्या गोंडस लहान काळ्या रंगाचे जे मी नेहमी घालतो.,1
11358,मला खूप आनंद झाला की तुम्हाला ते आवडले!,1
11359,"ते खूप मस्त होते, मनुष्य.",1
11360,ग्रेट अपार्टमेंट चँडलर बिंग.,1
11361,"बरं, मी तुला पार्कमध्ये कॅंडललाइट डिनर बनवलं.",1
11362,"बरं, ते आश्चर्यकारक नाही का?",1
11363,मजेदार पुस्तक?,1
11364,जर कोणी मला चुंबन दिले तर मी त्याचे कौतुक करेन.,1
11365,छान बेलमन?,1
11366,"होय, ते केले.",1
11367,मी त्याच्यावर प्रेम करतो.,1
11368,आज रात्री सर्वात आश्चर्यकारक गोष्ट घडली.,1
11369,ते नक्कीच एक होते.,1
11370,"- होय, जे छान होते.",1
11371,तुझ्यासाठी आनंदी आहे.,1
11372,आपल्याकडे जे आहे ते आश्चर्यकारक आहे.,1
11373,आम्ही खरोखर चांगले जमतो आणि तो खूप गोंडस आहे.,1
11374,"तर आपणास असे वाटते की ""स्पीड रेसर"" मुलाला बरीच तिकिटे मिळतात",1
11375,मला वाटले की आपण खरोखर खरोखर आपला नवीन पलंग आवडला आहे.,1
11376,आपण फारच नशीबवान आहात!,1
11377,मला हे एकत्र करायला आवडेल!,1
11378,तुम्हाला एकापेक्षा जास्त मजेदार बॉबी माहित आहेत?,1
11379,"व्वा, काय गीक आहे.",1
11380,आणि मला वाटतं. . . . . . देवा माझी बायको मस्त आहे.,1
11381,पण तो एमिलीवर प्रेम करतो.,1
11382,"मला जाणवले आहे की मी खरंच खूप छान आहे, अगदी माझ्या मोठ्या भावंडापेक्षाही!",1
11383,चला तो खेळ खेळूया जिथे प्रत्येकजण एक गोष्ट सांगतो की त्यांचे आभारी आहे.,1
11384,"म्हणजे, अरे, आम्ही मिठी मारली.",1
11385,ते अजिबात वाईट नाही.,1
11386,"माणूस, मी युद्धात महान होईल!",1
11387,अरे तरुणा! इतके चैतन्यमय आणि जीवनाने भरलेले!,1
11388,मी राहेलबद्दल माझ्या भावना पूर्णपणे स्पष्ट केल्या.,1
11389,ती जुगलबंदी अप्रतिम आहे.,1
11390,"- अरे, ते खूप चांगले होते.",1
11391,असा एक सुंदर चेहरा!,1
11392,"ठीक आहे, हे.",1
11393,"- धन्यवाद, काकू फोबी.",1
11394,मी लाइटनिंग राउंडमध्ये खूप चांगला आहे!,1
11395,"मला ते ""पण"" आवडते.",1
11396,"नक्कीच, ते देखील.",1
11397,कारण डावीकडे भाग्यवान आहे.,1
11398,"चँडलर, मलाही तुला मिठी मारायची आहे!",1
11399,ती मला मदत करेल.,1
11400,"- अरे, तुम्ही खूप छान आहात.",1
11401,"नॅन्सी, मला माहित आहे की तुला हे आवडते.",1
11402,- आपण खूप छान आहात!,1
11403,आम्ही जॉयला बरे करण्याचा प्रयत्न करीत होतो.,1
11404,"ठीक आहे, ऐका, आत आल्याबद्दल धन्यवाद.",1
11405,लव्हमेकिंग नंतर.,1
11406,तू माझा पहिला आहेस.,1
11407,मोनिका माझ्याशी सहमत आहे.,1
11408,माझ्या ऑफिसमध्ये छान लोक आहेत.,1
11409,जीझ काय पोरं!,1
11410,मी छान आहे.,1
11411,शुभ संध्याकाळ महोदय.,1
11412,प्रत्येकजण चांगला आहे.,1
11413,"माझ्यासाठी मस्त, समान.",1
11414,"अरे, ते छान होईल.",1
11415,"राल्फ लॉरेन येथे, आम्ही दृढनिश्चय आणि सातत्य या शक्तीवर विश्वास ठेवतो.",1
11416,मला राहेल आवडते.,1
11417,"ठीक आहे, आपण नंतर दिलगीर व्हाल.",1
11418,हे चिक छान वाटतंय.,1
11419,आणि आता मी खरोखर आनंदी आहे.,1
11420,तू मोनिकासह परत आला आहेस हे ऐकून मी मनोमन झालो.,1
11421,आता तिला गारवा वाटत होता.,1
11422,"मी लवकरच तिथे येईन, काळजी करू नका!",1
11423,"बरं, मी विश्वास ठेवू शकतो.",1
11424,आणि एमिलीबद्दल धन्यवाद.,1
11425,ते मजेशीर आहे.,1
11426,मी तुला सांगणार होतो ... ... माझ्या मित्राला वाटते की आपण गोंडस आहात.,1
11427,तो बरोबर आहे.,1
11428,"येथे आम्ही जाऊ, सज्जनांनो.",1
11429,माझ्या सर्व शक्तींचा उगम.,1
11430,आणि हे माझे बक्षीस आहे.,1
11431,मी मला शिकवले आणि मी माझ्यावर प्रेम केले.,1
11432,"तिला हे खरोखरच आवडेल, तुम्हाला माहिती आहे?",1
11433,आपण ज्या एखाद्या व्यक्तीचे कौतुक करतो त्याच्याबरोबर राहण्यास पात्र आहात ... ... आणि कोण किती मजेदार आहे ... ... आणि गोड आणि आश्चर्यकारक ... ... आणि मोहक आणि मादक आपण आहात.,1
11434,तेथे तुमचे अप्रतिम योगदान पाहण्याची मी आतुरतेने वाट पाहत होतो.,1
11435,"हे एक दशलक्ष पट चांगले वाटेल, बरोबर?",1
11436,हे एक ज्ञात सत्य आहे की स्त्रिया बाळांवर प्रेम करतात.,1
11437,पॉल: धन्यवाद.,1
11438,- आमच्याकडे एक विजेता आहे.,1
11439,एमिलीला अस्वस्थ करणारी कोणतीही गोष्ट मला नको आहे.,1
11440,"नक्कीच, मी ते प्राप्त करण्यास उत्सुक आहे!",1
11441,- खूप माहितीपूर्ण!,1
11442,आणि मला वाटते की मी त्यात खरोखर चांगले आहे.,1
11443,नेहमी आनंद.,1
11444,आपण त्या जागेवर काय केले ते मला आवडते.,1
11445,"अहो, आमच्या सर्वांच्या चांगल्या योजना होत्या, ठीक आहे?",1
11446,"ही एक छान गोष्ट होती, परंतु यामुळे आपल्याला बरे वाटले, बरोबर?",1
11447,या स्मोकिंग गोंडस मुलीने मला तिचा फोन नंबर दिला!,1
11448,या क्षणाने माझ्या दिवसात खरोखरच आनंद आणला आहे.,1
11449,"सकाळचे साडेपाच वाजले आहेत, चला योग करूया!",1
11450,"तुम्हाला हा पुढचा माणूस नक्कीच आवडेल, मी शपथ घेतो!",1
11451,आम्ही फक्त... - व्वा.,1
11452,मला आवडेल.,1
11453,ते हुशार आहे.,1
11454,एमिलीच्या वाढदिवसानिमित्त तुम्ही काहीतरी रोमांचक नियोजित केले आहे असे वाटते!,1
11455,"तुम्ही एक चिमूटभर केशर घाला, त्यामुळे चांगला फरक पडतो.",1
11456,हे आश्चर्यकारक आहे.,1
11457,मला तुम्हाला काहीही मदत करायला आवडेल,1
11458,"ठीक आहे, आता आपला कोट पलंगावर सुरक्षितपणे आहे ... आम्ही लिव्हिंग रूममध्ये परत येऊ शकतो.",1
11459,"आणि, मिन, तुम्हाला माहिती आहे, सर्व काही ठीक होईल... ...आणि तुम्ही लग्न करून मुलं आणि सर्व काही...",1
11460,- ते मजेशीर आहे.,1
11461,हे खुले आहे!,1
11462,जेवण सगळ्यांना आवडले.,1
11463,"""प्रिय मिस ग्रीन: तुमच्या चौकशीबद्दल धन्यवाद.",1
11464,मला वाटले की या पाण्याचे बलून काय होते हे पाहणे छान आहे.,1
11465,हे नेहमीच मजेदार असते.,1
11466,मी कॉफीचा एक स्वादिष्ट कप प्यायलो.,1
11467,ती शेवटी पूर्ण आहे!,1
11468,- मला त्यांना खरोखर खूप आवडते.,1
11469,हे थँक्सगिव्हिंगचे सौंदर्य आहे!,1
11470,"ठीक आहे, आपण ते घेऊ शकता.",1
11471,ती एक चांगली कल्पना आहे!,1
11472,तुमचा व्यवसाय कोणता आहे जो तुम्हाला आनंद आणि परिपूर्णता आणतो?,1
11473,पॅट्रिक आणि मी काल रात्री खूप छान वेळ घालवला!,1
11474,"अरे, मस्त.",1
11475,तुम्हाला पुन्हा भेटून खूप आनंद झाला!,1
11476,-तुमच्या मैत्रिणीसोबत शुभेच्छा.,1
11477,जेनिस त्याला आवडते.,1
11478,हे आतापर्यंतचे सर्वात छान घर आहे!,1
11479,"बरं, माझ्याकडे आहे ... ... आणि तांत्रिक व्याख्या आहे ... """" दोन मित्र जे एकमेकांबद्दल खूप काळजी घेतात ... ... आणि आश्चर्यकारक सेक्स करतात ... ... आणि फक्त हवे आहे एकत्र अधिक वेळ घालवणे. """,1
11480,"ऐका, मला तुमचे आभार मानायचे होते.",1
11481,आईचा तुमचा अभिमान आहे!,1
11482,मोठा तारा.,1
11483,तुम्ही इथे आहात आणि मला तुमची ओळख करून घ्यायला आवडेल.,1
11484,तो फक्त मोहक आहे.,1
11485,हे आपल्याबरोबर काम केले.,1
11486,मीही तुझ्यावर प्रेम करतो!,1
11487,मी स्वयंपाक करण्यापेक्षा जास्त करू शकतो.,1
11488,मी खूप आरामदायक आहे.,1
11489,मी माझे नंबर टाकत आहे... ...आणि बिग अल मला त्याच्या ऑफिसमध्ये बोलावतो... ...आणि मला सांगतो की तो मला प्रोसेसिंग पर्यवेक्षक बनवू इच्छितो.,1
11490,त्या गॉडडॅम पर्वतावर चढून मला खूप आनंद झाला आहे.,1
11491,"माझ्या पुढील आयुष्यात, मला टॉयलेट ब्रशसारखे एक उपयुक्त आणि महत्त्वाचे साधन बनण्याची संधी मिळेल.",1
11492,आश्चर्यकारकपणे याचा अर्थ होतो.,1
11493,आम्हाला सुदैवाने मुलगी सापडली,1
11494,"हनुक्काहच्या शुभेच्छा, मोनिका तुमचा ख्रिसमस बर्फाच्छादित होवो, जॉय नवीन वर्षाच्या शुभेच्छा, चँडलर आणि रॉस स्पिन द ड्रेडल, रॅचेल फीब्स, हे छान आहे!",1
11495,"नातेसंबंधावर परिणाम करणारे अनेक घटक आहेत, परंतु माझे तुझ्यावरील प्रेम अनंतकाळपर्यंत कायम राहील.",1
11496,ग्रुप: छान आहे.,1
11497,"तुला माहित आहे, जेव्हा मी तिच्याबरोबर असतो तेव्हा मी त्यापेक्षा कितीतरी जास्त असतो!",1
11498,"अहो, आई, मजा करत आहे?",1
11499,अरे प्रिये तुला काहीतरी सापडेल.,1
11500,कारण ते ठीक आहे.,1
11501,मी माझ्या पुस्तकांच्या 100 दशलक्ष प्रती विकल्या आहेत... ...आणि तुम्हाला का माहीत आहे?,1
11502,ही एक सुरक्षित इमारत आहे.,1
11503,तुम्हाला सर्व माहित आहे?,1
11504,"ठीक आहे, ठीक आहे, संध्याकाळ छान आहे.",1
11505,अतिशय गोंडस डॉक्टरांनी आम्हाला उद्या रात्री बाहेर जाण्यास सांगितले आणि मी हो म्हणालो.,1
11506,चांगली निवड.,1
11507,"हे मजेदार आहे, मी विचार करत होतो की तुम्ही जॉय ट्रिबियानी, पुरुष/स्त्रीसारखे दिसत आहात.",1
11508,आपण केटरिंग पार्टनर असायला हवे.,1
11509,"पहा, ही माझी सर्वोत्तम कळी आहे!",1
11510,"बाबा, माझे एक मोठे स्वप्न आहे.",1
11511,मला तुम्हाला एक मजेदार विनोद सांगायचा आहे.,1
11512,तुम्ही म्हणता धन्यवाद.,1
11513,रॉसचे एमिलीवर प्रेम आहे.,1
11514,- आम्ही लगेच येऊ.,1
11515,राहेल... ...तू... ...एक खरी... ...खास स्त्री आहेस.,1
11516,तो सर्वात गोड लहान माणूस आहे.,1
11517,मी जिंकले.,1
11518,"संपूर्ण उशीची गोष्ट चांगल्या दृष्टीकोनातून दाखवते, हं, सोम?",1
11519,"फिल, छान काम!",1
11520,तू एक मजेदार माणूस आहेस!,1
11521,मी जाणे चांगले.,1
11522,आपण ते पुन्हा केले पाहिजे!,1
11523,मला अभिमान आहे.,1
11524,हे छान आहे की तुमच्याकडे उद्देश आणि दिशा स्पष्ट आहे.,1
11525,- आपण अगं मजा केली का?,1
11526,"आणि तुम्हाला माहिती आहे, आता तो एक फार्मासिस्ट माणूस आहे आणि ... बरं, कदाचित तो खरोखर हा छान फार्मासिस्ट माणूस आहे.",1
11527,मी खरोखर एका महान व्यक्तीसोबत डेटवर आहे.,1
11528,"मला तुम्हाला सांगायचे आहे, मला वाटते की तो माणूस असणे ठीक आहे.",1
11529,"अरे, माझा विश्वास आहे.",1
11530,मी त्याला वाचवले.,1
11531,मी अजूनही तुझ्या प्रेमात आहे.,1
11532,सुदैवाने मला त्या क्षेत्रातील अनुभव आहे.,1
11533,आनंदी लहान गिलहरीसारखे... ...किंवा नेवला.,1
11534,"मी सर्वोत्कृष्ट असल्यास, ते फक्त कारण आपण मला सर्वोत्कृष्ट बनविले आहे.",1
11535,मला माझ्या मुली मिळाल्या.,1
11536,- आम्ही तुमच्यावर प्रेम करतो.,1
11537,"काहीही असल्यास, मी तुम्हाला अधिक चांगले दिसत आहे.",1
11538,"आणि तो गोड आहे, आणि मला माहित आहे की आपण त्याला आवडेल.",1
11539,होय ते छान होईल.,1
11540,तुम्ही आश्चर्यकारक आहात.,1
11541,मला इथे कूलर मिळाला.,1
11542,"म्हणजे, तू बरोबर आहेस.",1
11543,त्यामुळे तुम्ही म्हणू शकता की अंगठी अपूरणीय आहे.,1
11544,जेव्हा जेव्हा ते माझे लक्ष वेधून घेते तेव्हा मी उत्साहात उडी मारतो.,1
11545,"- वर्धापन दिन, 10 महिने.",1
11546,पहिल्यांदा तो माझ्याकडे बघून हसला... ...ते तीन सेकंद बर्म्युडामध्ये बॅरीसोबतच्या तीन आठवड्यांपेक्षा जास्त रोमांचक होते.,1
11547,पण-- जोपर्यंत मी अल्टीमेट फायटिंग चॅम्पियन होत नाही तोपर्यंत मी थांबणार नाही.,1
11548,हे चमत्कारिक आहे.,1
11549,कदाचित मी तुझे चुंबन घेऊ शकेन म्हणून मी आता तेच काही बोललो.,1
11550,ते खूप मस्त आहेत.,1
11551,हे फक्त इतके रोमांचक आहे!,1
11552,व्वा ते नूडल्स किती सरळ आहेत ते पहा.,1
11553,मला हे सांगण्यास आनंद होत आहे की मी ही माहिती तुमच्यासोबत प्रत्येक संभाव्य मार्गाने शेअर केली आहे.,1
11554,- होय करा.,1
11555,तुझे डोळे चांगले दिसत आहेत.,1
11556,तो मूर्ख नाही.,1
11557,"ऑलिम्पिक, यासारखे दुसरे काही नाही!",1
11558,जोपर्यंत तू ठीक आहेस.,1
11559,"""मी जिंकलो.",1
11560,मला हे तुळशी आवडते!,1
11561,मला तुमच्यासोबत काम करण्यास आनंद होईल.,1
11562,"ती चांगली बातमी आहे, रॉस!",1
11563,सुसान खूप खूश होईल.,1
11564,मला मांजरी पाळायला आवडेल,1
11565,ते खूप गोड आहे.,1
11566,"आमच्याकडे भरपूर अन्न आहे, म्हणून मी आशा करतो की आपण भुकेले आहात.",1
11567,तिथे आम्ही सर्व काही चांगले.,1
11568,आम्ही शेअर करतो तेव्हा मला ते आवडते.,1
11569,तो खरोखर रोमँटिक आहे.,1
11570,"राहेल: ठीक आहे, शुभेच्छा.",1
11571,"प्रामाणिकपणे, मी काही वर्षांपूर्वी त्यांच्याबद्दल ऐकले नव्हते, परंतु मला म्हणायचे आहे, मी केले याचा मला खरोखर आनंद आहे!",1
11572,"होय, नाही, ते छान होते.",1
11573,मला यापुढे लाज वाटणार नाही.,1
11574,माझा विश्वास आहे की मी योग्य व्यक्ती आहे.,1
11575,रॉस: ठीक आहे मला ते उत्तम प्रकारे समजले,1
11576,"बरं, काळजी करू नका.",1
11577,मी सर्वांसोबत चुंबने शेअर करून आनंद पसरवत आहे,1
11578,डॉक्टर होण्यासाठी तुम्ही थोडे गोंडस आहात ना?,1
11579,- तू बरोबर आहेस.,1
11580,आम्ही तिला एक सुंदर जेवण दिले.,1
11581,महिलांना भेटण्यासाठी लग्न हे एक उत्तम ठिकाण आहे.,1
11582,चांगले वेगळे?,1
11583,तू खूप प्रेमळ आहेस.,1
11584,"अहो, बर्ट ... ... इथे एक छान छिद्र नाही का?",1
11585,मी खरोखर वेगवान जाऊ शकतो!,1
11586,ते खूप छान होते!,1
11587,मला बेन आवडतो.,1
11588,तो एक चांगला चांगला माणूस वाटतो.,1
11589,"छान, प्रत्यक्षात.",1
11590,मला तो खूप आवडतो.,1
11591,तो करतो.,1
11592,मी फक्त जोआनाशी बोललो आणि ती तुझ्यावर प्रेम करते.,1
11593,. . . . .तुझं टक्कल असताना मला तुझा लूक आवडला होता.,1
11594,मी आता तुला चुंबन घेईन.,1
11595,"ठीक आहे, मी आणखी एक आहे!",1
11596,"मला हल्कबद्दल खात्री नाही, पण मला ""द"" ने सुरू होणारे नाव आवडते.",1
11597,ते एक चांगले होते.,1
11598,"आणि जोपर्यंत आम्ही करत नाही तोपर्यंत आम्ही सर्व आपल्यासाठी येथे आहोत, ठीक आहे?",1
11599,मला सर्वोत्कृष्ट असणे आवडले.,1
11600,हे माझे आवडते आहे.,1
11601,सुसानला हवं होतं... तुला मूल होत आहे.,1
11602,"प्रत्येक गोष्टीच्या मध्यभागी, मी किंचाळलो तर ""यिप्पी!",1
11603,ते वाटतं... ...परफेक्ट?,1
11604,- मी तुला पूर्णपणे क्षमा करतो.,1
11605,जोसेफ चांगला आहे ना?,1
11606,ती रॉक्स!,1
11607,"त्याने घोडे आणि सशांशी संवाद साधला, ज्याचा त्याला पाठलाग करण्यात आनंद झाला.",1
11608,"फक्त एक निवडा जेणेकरून मी पाहू शकेन ... आपल्याबरोबर एक परिपूर्ण, जादुई शनिवार व रविवार आहे?",1
11609,तो इतका महान माणूस आहे.,1
11610,तो क्षण त्याच्यासोबत घालवताना मला खूप आनंद होईल - असा निर्मळपणा!,1
11611,पण गोष्टी मार्गात आल्या.,1
11612,"अरे, बरोबर आहे!",1
11613,"अहो, चिअर अप.",1
11614,"मी तुझ्यावर प्रेम करतो, रॉस.",1
11615,मी जगातील सर्वात भाग्यवान माणूस आहे.,1
11616,- बरोबर.,1
11617,"माझ्यावर विश्वास ठेवा, मी तेही करतो.",1
11618,येतो आपण लवकरच भेटू,1
11619,तिला ते आवडेल ... ... आपल्याला खाण्यासाठी सर्व स्वच्छ ठिकाणे माहित असल्याने.,1
11620,"सोपे, सोपे.",1
11621,आमचा विजय!,1
11622,गिटारच्या सूचनांसाठी किती मनोरंजक दृष्टीकोन आहे!,1
11623,- मी त्याला हे आनंदी कधीही पाहिले नाही.,1
11624,"तू माझी काळजी घेतोस, तू प्रेम करतोस, तू मला हसतोस.",1
11625,तो एका चांगल्या नोकरीसाठी निघतो.,1
11626,तू तिला साथ देतोस.,1
11627,राहेल: धन्यवाद.,1
11628,"जर ते तुमच्यासाठी नसते, तर मला कधीच... ...विंटर गार्डन थिएटरमध्ये ""आठवणी"" गाणे मिळाले नसते.",1
11629,"म्हणजे, ते छान आहे!",1
11630,पण मला वाटते की आपण अगदी मधुर आहात!,1
11631,मी पुढे आलो आणि त्या मुलीची जबाबदारी स्वीकारली याचा मला आनंद आहे.,1
11632,दुसरा कोणीतरी त्याला मिठी मारतो.,1
11633,ती गरम होती.,1
11634,अप्रतिम वृत्ती! जाण्यासाठी मार्ग!,1
